query,_id,_score,genomic_pos,notfound,length
OR56B1,387748,23.225615,"{'chr': '11', 'end': 5738523, 'ensemblgene': 'ENSG00000181023', 'start': 5736448, 'strand': 1}",,2075.0
OR6Q1,219952,21.632544,"{'chr': '11', 'end': 58031906, 'ensemblgene': 'ENSG00000279051', 'start': 58030953, 'strand': 1}",,953.0
WDR74,54663,17.837652,"{'chr': '11', 'end': 62841809, 'ensemblgene': 'ENSG00000133316', 'start': 62832342, 'strand': -1}",,9467.0
ACY3,91703,19.274588,"{'chr': '11', 'end': 67650730, 'ensemblgene': 'ENSG00000132744', 'start': 67642555, 'strand': -1}",,8175.0
VPS37B,79720,17.465693,"{'chr': '12', 'end': 122896127, 'ensemblgene': 'ENSG00000139722', 'start': 122865330, 'strand': -1}",,30797.0
CSAD,51380,17.847517,"{'chr': '12', 'end': 53180925, 'ensemblgene': 'ENSG00000139631', 'start': 53157663, 'strand': -1}",,23262.0
WDR25,79446,17.632984,"{'chr': '14', 'end': 100530303, 'ensemblgene': 'ENSG00000176473', 'start': 100376418, 'strand': 1}",,153885.0
KIF26A,26153,18.22053,"{'chr': '14', 'end': 104180894, 'ensemblgene': 'ENSG00000066735', 'start': 104136454, 'strand': 1}",,44440.0
TRAV19,28664,23.581455,"{'chr': '14', 'end': 22008181, 'ensemblgene': 'ENSG00000211799', 'start': 22007512, 'strand': 1}",,669.0
HEATR5A,25938,17.708017,"{'chr': '14', 'end': 31420550, 'ensemblgene': 'ENSG00000129493', 'start': 31291788, 'strand': -1}",,128762.0
SLC10A1,6554,17.789246,"{'chr': '14', 'end': 69797241, 'ensemblgene': 'ENSG00000100652', 'start': 69775416, 'strand': -1}",,21825.0
MED6,10001,16.824062,"{'chr': '14', 'end': 70600690, 'ensemblgene': 'ENSG00000133997', 'start': 70581257, 'strand': -1}",,19433.0
GCOM1,145781,25.887978,"{'chr': '15', 'end': 57714745, 'ensemblgene': 'ENSG00000137878', 'start': 57591908, 'strand': 1}",,122837.0
CSK,1445,17.330584,"{'chr': '15', 'end': 74803197, 'ensemblgene': 'ENSG00000103653', 'start': 74782080, 'strand': 1}",,21117.0
NUBP1,4682,17.001282,"{'chr': '16', 'end': 10769351, 'ensemblgene': 'ENSG00000103274', 'start': 10743786, 'strand': 1}",,25565.0
NOMO1,23420,24.185125,"[{'chr': '16', 'end': 14896157, 'ensemblgene': 'ENSG00000103512', 'start': 14833721, 'strand': 1}, {'chr': 'HSCHR16_1_CTG1', 'end': 953160, 'ensemblgene': 'ENSG00000274779', 'start': 890754, 'strand': -1}]",,
ZNF48,197407,19.207714,"{'chr': '16', 'end': 30400108, 'ensemblgene': 'ENSG00000180035', 'start': 30378106, 'strand': 1}",,22002.0
ZNF207,7756,18.070654,"{'chr': '17', 'end': 32381885, 'ensemblgene': 'ENSG00000010244', 'start': 32350132, 'strand': 1}",,31753.0
RUNDC3A,10900,18.314596,"{'chr': '17', 'end': 44318670, 'ensemblgene': 'ENSG00000108309', 'start': 44308413, 'strand': 1}",,10257.0
CHAD,1101,17.692268,"{'chr': '17', 'end': 50468906, 'ensemblgene': 'ENSG00000136457', 'start': 50464496, 'strand': -1}",,4410.0
ACE,1636,17.835194,"{'chr': '17', 'end': 63498380, 'ensemblgene': 'ENSG00000159640', 'start': 63477061, 'strand': 1}",,21319.0
PIK3R2,5296,17.791632,"{'chr': '19', 'end': 18170540, 'ensemblgene': 'ENSG00000105647', 'start': 18153163, 'strand': 1}",,17377.0
CEACAM7,1087,23.074274,"[{'chr': '19', 'end': 41706976, 'ensemblgene': 'ENSG00000007306', 'start': 41673303, 'strand': -1}, {'chr': 'HSCHR19_3_CTG3_1', 'end': 8694, 'ensemblgene': 'ENSG00000280501', 'start': 4498, 'strand': 1}]",,
IGFL4,444882,21.60436,"{'chr': '19', 'end': 46077118, 'ensemblgene': 'ENSG00000204869', 'start': 46039182, 'strand': -1}",,37936.0
MLLT1,4298,18.22368,"{'chr': '19', 'end': 6279975, 'ensemblgene': 'ENSG00000130382', 'start': 6210381, 'strand': -1}",,69594.0
PTGFRN,5738,18.239529,"{'chr': '1', 'end': 116990353, 'ensemblgene': 'ENSG00000134247', 'start': 116909916, 'strand': 1}",,80437.0
ACP6,51205,17.687798,"{'chr': '1', 'end': 147670524, 'ensemblgene': 'ENSG00000162836', 'start': 147629652, 'strand': -1}",,40872.0
TTC24,164118,18.372517,"[{'chr': '1', 'end': 156587719, 'ensemblgene': 'ENSG00000187862', 'start': 156579723, 'strand': 1}, {'chr': 'HG2515_PATCH', 'end': 146276, 'ensemblgene': 'ENSG00000291760', 'start': 138280, 'strand': 1}]",,
CD84,8832,19.207714,"{'chr': '1', 'end': 160579516, 'ensemblgene': 'ENSG00000066294', 'start': 160541095, 'strand': -1}",,38421.0
PRELP,5549,17.772657,"{'chr': '1', 'end': 203491352, 'ensemblgene': 'ENSG00000188783', 'start': 203475806, 'strand': 1}",,15546.0
REN,5972,17.561417,"{'chr': '1', 'end': 204190324, 'ensemblgene': 'ENSG00000143839', 'start': 204154819, 'strand': -1}",,35505.0
KISS1,3814,18.738918,"{'chr': '1', 'end': 204196491, 'ensemblgene': 'ENSG00000170498', 'start': 204190341, 'strand': -1}",,6150.0
PM20D1,148811,18.204874,"{'chr': '1', 'end': 205850132, 'ensemblgene': 'ENSG00000162877', 'start': 205828025, 'strand': -1}",,22107.0
LZTS3,9762,18.186293,"{'chr': '20', 'end': 3173549, 'ensemblgene': 'ENSG00000088899', 'start': 3162617, 'strand': -1}",,10932.0
GHRH,2691,17.730795,"[{'chr': '20', 'end': 37261819, 'ensemblgene': 'ENSG00000118702', 'start': 37251086, 'strand': -1}, {'chr': 'HG410_PATCH', 'end': 171321, 'ensemblgene': 'ENSG00000291972', 'start': 160588, 'strand': -1}]",,
ADRA1D,146,17.683342,"{'chr': '20', 'end': 4249287, 'ensemblgene': 'ENSG00000171873', 'start': 4220630, 'strand': -1}",,28657.0
FTCD,10841,17.381025,"[{'chr': 'HSCHR21_5_CTG2', 'end': 14626, 'ensemblgene': 'ENSG00000281775', 'start': 1168, 'strand': -1}, {'chr': '21', 'end': 46155579, 'ensemblgene': 'ENSG00000160282', 'start': 46136160, 'strand': -1}]",,
CHKB,1120,17.784489,"{'chr': '22', 'end': 50601455, 'ensemblgene': 'ENSG00000100288', 'start': 50578959, 'strand': -1}",,22496.0
C2orf49,79074,20.402695,"{'chr': '2', 'end': 105350712, 'ensemblgene': 'ENSG00000135974', 'start': 105337532, 'strand': 1}",,13180.0
CREB1,1385,18.120003,"{'chr': '2', 'end': 207605988, 'ensemblgene': 'ENSG00000118260', 'start': 207529737, 'strand': 1}",,76251.0
CRYGB,1419,21.49649,"{'chr': '2', 'end': 208146158, 'ensemblgene': 'ENSG00000182187', 'start': 208142573, 'strand': -1}",,3585.0
WDR43,23160,17.561417,"{'chr': '2', 'end': 28948219, 'ensemblgene': 'ENSG00000163811', 'start': 28894667, 'strand': 1}",,53552.0
ARHGAP25,9938,17.678896,"{'chr': '2', 'end': 68826833, 'ensemblgene': 'ENSG00000163219', 'start': 68679601, 'strand': 1}",,147232.0
SH2D6,284948,19.012312,"{'chr': '2', 'end': 85437029, 'ensemblgene': 'ENSG00000152292', 'start': 85418714, 'strand': 1}",,18315.0
DBR1,51163,17.49695,"{'chr': '3', 'end': 138174949, 'ensemblgene': 'ENSG00000138231', 'start': 138160988, 'strand': -1}",,13961.0
SKIL,6498,18.207993,"{'chr': '3', 'end': 170396835, 'ensemblgene': 'ENSG00000136603', 'start': 170357342, 'strand': 1}",,39493.0
OXSM,54995,17.594683,"{'chr': '3', 'end': 25794534, 'ensemblgene': 'ENSG00000151093', 'start': 25782917, 'strand': 1}",,11617.0
LSMEM2,132228,18.5566,"{'chr': '3', 'end': 50288114, 'ensemblgene': 'ENSG00000179564', 'start': 50279087, 'strand': 1}",,9027.0
PABPC4L,132430,19.383968,"{'chr': '4', 'end': 134201789, 'ensemblgene': 'ENSG00000254535', 'start': 134196333, 'strand': -1}",,5456.0
SGCB,6443,17.555258,"{'chr': '4', 'end': 52038299, 'ensemblgene': 'ENSG00000163069', 'start': 52020706, 'strand': -1}",,17593.0
PPBP,5473,20.068441,"{'chr': '4', 'end': 73988276, 'ensemblgene': 'ENSG00000163736', 'start': 73985966, 'strand': -1}",,2310.0
CNOT6L,246175,17.609465,"{'chr': '4', 'end': 77819615, 'ensemblgene': 'ENSG00000138767', 'start': 77713387, 'strand': -1}",,106228.0
GPR78,27201,19.417665,"{'chr': '4', 'end': 8619761, 'ensemblgene': 'ENSG00000155269', 'start': 8558725, 'strand': 1}",,61036.0
CSF2,1437,19.287064,"{'chr': '5', 'end': 132076170, 'ensemblgene': 'ENSG00000164400', 'start': 132073789, 'strand': 1}",,2381.0
PLN,5350,18.26847,"{'chr': '6', 'end': 118561716, 'ensemblgene': 'ENSG00000198523', 'start': 118548296, 'strand': 1}",,13420.0
ENPP5,59084,17.730795,"{'chr': '6', 'end': 46170980, 'ensemblgene': 'ENSG00000112796', 'start': 46159185, 'strand': -1}",,11795.0
OFCC1,ENSG00000181355,6.062131,"{'chr': '6', 'end': 9939349, 'ensemblgene': 'ENSG00000181355', 'start': 9596297, 'strand': -1}",,343052.0
OFCC1,266553,6.062131,,,
GPER1,2852,17.613714,"{'chr': '7', 'end': 1093815, 'ensemblgene': 'ENSG00000164850', 'start': 1082208, 'strand': 1}",,11607.0
PRSS3P2,ENSG00000282667,8.519197,"{'chr': 'HSCHR7_2_CTG6', 'end': 777110, 'ensemblgene': 'ENSG00000282667', 'start': 773586, 'strand': 1}",,3524.0
PRSS3P2,154754,8.519197,,,
IGF2BP3,10643,17.643791,"{'chr': '7', 'end': 23470491, 'ensemblgene': 'ENSG00000136231', 'start': 23310209, 'strand': -1}",,160282.0
HNRNPA2B1,3181,18.274977,"{'chr': '7', 'end': 26201529, 'ensemblgene': 'ENSG00000122566', 'start': 26171151, 'strand': -1}",,30378.0
TNFRSF10B,8795,21.027952,"{'chr': '8', 'end': 23069031, 'ensemblgene': 'ENSG00000120889', 'start': 23020133, 'strand': -1}",,48898.0
CA2,760,18.843504,"{'chr': '8', 'end': 85481493, 'ensemblgene': 'ENSG00000104267', 'start': 85463968, 'strand': 1}",,17525.0
CT83,203413,19.629026,"{'chr': 'X', 'end': 116462976, 'ensemblgene': 'ENSG00000204019', 'start': 116461686, 'strand': -1}",,1290.0
PLCXD1,55344,17.890156,"[{'chr': 'X', 'end': 303356, 'ensemblgene': 'ENSG00000182378', 'start': 276322, 'strand': 1}, {'chr': 'Y', 'end': 303356, 'ensemblgene': 'ENSG00000292344', 'start': 276322, 'strand': 1}]",,
GAGE12H,729442,27.201292,"{'chr': 'X', 'end': 49587301, 'ensemblgene': 'ENSG00000224902', 'start': 49579949, 'strand': 1}",,7352.0
ZNF25,219749,19.598103,"{'chr': '10', 'end': 37976647, 'ensemblgene': 'ENSG00000175395', 'start': 37949573, 'strand': -1}",,27074.0
SLC37A4,2542,18.236347,"[{'chr': '11', 'end': 119030906, 'ensemblgene': 'ENSG00000137700', 'start': 119023751, 'strand': -1}, {'chr': 'HG2217_PATCH', 'end': 52488, 'ensemblgene': 'ENSG00000281500', 'start': 45351, 'strand': -1}]",,
OR4S1,256148,23.003805,"{'chr': '11', 'end': 48307152, 'ensemblgene': 'ENSG00000176555', 'start': 48306223, 'strand': 1}",,929.0
RPLP0P2,113157,8.519197,"{'chr': '11', 'end': 61639449, 'ensemblgene': 'ENSG00000293352', 'start': 61614987, 'strand': 1}",,24462.0
RPLP0P2,ENSG00000243742,8.519197,"{'chr': '11', 'end': 61637640, 'ensemblgene': 'ENSG00000243742', 'start': 61636680, 'strand': 1}",,960.0
MTHFD1,4522,18.189373,"{'chr': '14', 'end': 64463457, 'ensemblgene': 'ENSG00000100714', 'start': 64388031, 'strand': 1}",,75426.0
LACTB,114294,17.596786,"{'chr': '15', 'end': 63142061, 'ensemblgene': 'ENSG00000103642', 'start': 63121833, 'strand': 1}",,20228.0
RCCD1,91433,18.07638,"{'chr': '15', 'end': 90963125, 'ensemblgene': 'ENSG00000166965', 'start': 90954881, 'strand': 1}",,8244.0
CORO1A,11151,18.096584,"{'chr': '16', 'end': 30189076, 'ensemblgene': 'ENSG00000102879', 'start': 30182827, 'strand': 1}",,6249.0
UBALD1,124402,18.469198,"{'chr': '16', 'end': 4615027, 'ensemblgene': 'ENSG00000153443', 'start': 4608883, 'strand': -1}",,6144.0
NKIRAS2,28511,17.645964,"{'chr': '17', 'end': 42025644, 'ensemblgene': 'ENSG00000168256', 'start': 42011382, 'strand': 1}",,14262.0
CDR2L,30850,17.609465,"{'chr': '17', 'end': 75005800, 'ensemblgene': 'ENSG00000109089', 'start': 74987632, 'strand': 1}",,18168.0
TSPAN10,83882,17.659052,"{'chr': '17', 'end': 81648754, 'ensemblgene': 'ENSG00000182612', 'start': 81637171, 'strand': 1}",,11583.0
CERS1,10715,17.645964,"{'chr': '19', 'end': 18896727, 'ensemblgene': 'ENSG00000223802', 'start': 18868545, 'strand': -1}",,28182.0
HSD17B14,51171,18.239529,"{'chr': '19', 'end': 48836510, 'ensemblgene': 'ENSG00000087076', 'start': 48813018, 'strand': -1}",,23492.0
ZFP28,140612,19.97783,"{'chr': '19', 'end': 56556808, 'ensemblgene': 'ENSG00000196867', 'start': 56538948, 'strand': 1}",,17860.0
SDF4,51150,17.628681,"{'chr': '1', 'end': 1232031, 'ensemblgene': 'ENSG00000078808', 'start': 1216931, 'strand': -1}",,15100.0
MUC1,4582,18.499043,"{'chr': '1', 'end': 155192916, 'ensemblgene': 'ENSG00000185499', 'start': 155185824, 'strand': -1}",,7092.0
PRDX6,9588,17.609465,"{'chr': '1', 'end': 173488815, 'ensemblgene': 'ENSG00000117592', 'start': 173477330, 'strand': 1}",,11485.0
LIN9,286826,17.573809,"{'chr': '1', 'end': 226309869, 'ensemblgene': 'ENSG00000183814', 'start': 226231149, 'strand': -1}",,78720.0
NT5C1A,84618,18.236347,"{'chr': '1', 'end': 39672107, 'ensemblgene': 'ENSG00000116981', 'start': 39651229, 'strand': -1}",,20878.0
FOXE3,2301,17.862432,"{'chr': '1', 'end': 47418052, 'ensemblgene': 'ENSG00000186790', 'start': 47416285, 'strand': 1}",,1767.0
BMP10,27302,17.620111,"{'chr': '2', 'end': 68871397, 'ensemblgene': 'ENSG00000163217', 'start': 68860909, 'strand': -1}",,10488.0
TRABD2A,129293,18.053606,"{'chr': '2', 'end': 84907008, 'ensemblgene': 'ENSG00000186854', 'start': 84821650, 'strand': -1}",,85358.0
STX18,53407,17.590485,"{'chr': '4', 'end': 4542346, 'ensemblgene': 'ENSG00000168818', 'start': 4415742, 'strand': -1}",,126604.0
LOX,4015,18.096584,"{'chr': '5', 'end': 122078413, 'ensemblgene': 'ENSG00000113083', 'start': 122063195, 'strand': -1}",,15218.0
SERAC1,84947,17.575882,"{'chr': '6', 'end': 158168280, 'ensemblgene': 'ENSG00000122335', 'start': 158109519, 'strand': -1}",,58761.0
GBGT1,26301,18.425482,"{'chr': '9', 'end': 133163933, 'ensemblgene': 'ENSG00000148288', 'start': 133152948, 'strand': -1}",,10985.0
ACTRT1,139741,20.327375,"{'chr': 'X', 'end': 128052403, 'ensemblgene': 'ENSG00000123165', 'start': 128050962, 'strand': -1}",,1441.0
ACBD5,91452,18.22053,"{'chr': '10', 'end': 27243046, 'ensemblgene': 'ENSG00000107897', 'start': 27168135, 'strand': -1}",,74911.0
GDF2,2658,17.726212,"{'chr': '10', 'end': 47327588, 'ensemblgene': 'ENSG00000263761', 'start': 47322454, 'strand': 1}",,5134.0
LRRC56,115399,17.637299,"[{'chr': '11', 'end': 554912, 'ensemblgene': 'ENSG00000161328', 'start': 537527, 'strand': 1}, {'chr': 'HSCHR11_1_CTG8', 'end': 84556, 'ensemblgene': 'ENSG00000273831', 'start': 67168, 'strand': 1}]",,
B3GAT3,26229,17.874971,"{'chr': '11', 'end': 62622154, 'ensemblgene': 'ENSG00000149541', 'start': 62615296, 'strand': -1}",,6858.0
ITGB7,3695,18.450832,"{'chr': '12', 'end': 53207282, 'ensemblgene': 'ENSG00000139626', 'start': 53191323, 'strand': -1}",,15959.0
TMBIM4,51643,17.652494,"{'chr': '12', 'end': 66170027, 'ensemblgene': 'ENSG00000155957', 'start': 66135846, 'strand': -1}",,34181.0
CD69,969,19.700947,"{'chr': '12', 'end': 9760901, 'ensemblgene': 'ENSG00000110848', 'start': 9752486, 'strand': -1}",,8415.0
DGKH,160851,17.648138,"{'chr': '13', 'end': 42256578, 'ensemblgene': 'ENSG00000102780', 'start': 42040036, 'strand': 1}",,216542.0
CLN5,1203,17.555258,"{'chr': '13', 'end': 77019143, 'ensemblgene': 'ENSG00000102805', 'start': 76990660, 'strand': 1}",,28483.0
ATP6V0C,527,18.031162,"{'chr': '16', 'end': 2520218, 'ensemblgene': 'ENSG00000185883', 'start': 2513952, 'strand': 1}",,6266.0
SETD6,79918,17.628681,"{'chr': '16', 'end': 58523842, 'ensemblgene': 'ENSG00000103037', 'start': 58515479, 'strand': 1}",,8363.0
CEACAM3,1084,22.583948,"{'chr': '19', 'end': 41811554, 'ensemblgene': 'ENSG00000170956', 'start': 41796587, 'strand': 1}",,14967.0
ZNF888,388559,23.684826,"{'chr': '19', 'end': 52923470, 'ensemblgene': 'ENSG00000213793', 'start': 52904415, 'strand': -1}",,19055.0
ZNF581,51545,19.452114,"{'chr': '19', 'end': 55645623, 'ensemblgene': 'ENSG00000171425', 'start': 55635459, 'strand': 1}",,10164.0
MAD2L2,10459,17.605227,"{'chr': '1', 'end': 11691811, 'ensemblgene': 'ENSG00000116670', 'start': 11657230, 'strand': -1}",,34581.0
FCRL6,343413,19.66058,"{'chr': '1', 'end': 159816257, 'ensemblgene': 'ENSG00000181036', 'start': 159800511, 'strand': 1}",,15746.0
GYPC,2995,17.934002,"{'chr': '2', 'end': 126696667, 'ensemblgene': 'ENSG00000136732', 'start': 126656133, 'strand': 1}",,40534.0
TM4SF4,7104,17.708017,"{'chr': '3', 'end': 149503394, 'ensemblgene': 'ENSG00000169903', 'start': 149474697, 'strand': 1}",,28697.0
ALG3,10195,16.923033,"{'chr': '3', 'end': 184249548, 'ensemblgene': 'ENSG00000214160', 'start': 184242301, 'strand': -1}",,7247.0
ELP6,54859,17.088236,"{'chr': '3', 'end': 47513712, 'ensemblgene': 'ENSG00000163832', 'start': 47495640, 'strand': -1}",,18072.0
WNT8A,7478,18.096584,"{'chr': '5', 'end': 138092365, 'ensemblgene': 'ENSG00000061492', 'start': 138083990, 'strand': 1}",,8375.0
MTX3,345778,17.628681,"{'chr': '5', 'end': 79991262, 'ensemblgene': 'ENSG00000177034', 'start': 79976716, 'strand': -1}",,14546.0
FUT9,10690,17.92878,"{'chr': '6', 'end': 96215612, 'ensemblgene': 'ENSG00000172461', 'start': 96015974, 'strand': 1}",,199638.0
GNG11,2791,19.357529,"{'chr': '7', 'end': 93928610, 'ensemblgene': 'ENSG00000127920', 'start': 93921735, 'strand': 1}",,6875.0
ADAM18,8749,20.186901,"[{'chr': '8', 'end': 39730065, 'ensemblgene': 'ENSG00000168619', 'start': 39584489, 'strand': 1}, {'chr': 'HSCHR8_9_CTG1', 'end': 480684, 'ensemblgene': 'ENSG00000278548', 'start': 335123, 'strand': 1}]",,
WDR5,11091,17.667841,"{'chr': '9', 'end': 134159968, 'ensemblgene': 'ENSG00000196363', 'start': 134135365, 'strand': 1}",,24603.0
ANKRD18A,253650,24.185125,"{'chr': '9', 'end': 38620596, 'ensemblgene': 'ENSG00000180071', 'start': 38540567, 'strand': -1}",,80029.0
CDC14B,8555,17.777378,"{'chr': '9', 'end': 96619843, 'ensemblgene': 'ENSG00000081377', 'start': 96490241, 'strand': -1}",,129602.0
MIR891A,100126341,25.887978,"{'chr': 'X', 'end': 146027872, 'ensemblgene': 'ENSG00000216056', 'start': 146027794, 'strand': -1}",,78.0
ARAF,369,17.931389,"{'chr': 'X', 'end': 47571908, 'ensemblgene': 'ENSG00000078061', 'start': 47561205, 'strand': 1}",,10703.0
DNAJC9,23234,17.643791,"{'chr': '10', 'end': 73247255, 'ensemblgene': 'ENSG00000213551', 'start': 73183362, 'strand': -1}",,63893.0
PEX16,9409,17.050793,"{'chr': '11', 'end': 45918812, 'ensemblgene': 'ENSG00000121680', 'start': 45909663, 'strand': -1}",,9149.0
SNX32,254122,19.370693,"{'chr': '11', 'end': 65856896, 'ensemblgene': 'ENSG00000172803', 'start': 65833834, 'strand': 1}",,23062.0
ACER3,55331,17.573809,"{'chr': '11', 'end': 77026797, 'ensemblgene': 'ENSG00000078124', 'start': 76860859, 'strand': 1}",,165938.0
PDE6H,5149,18.258766,"{'chr': '12', 'end': 14981865, 'ensemblgene': 'ENSG00000139053', 'start': 14973042, 'strand': 1}",,8823.0
RASSF8,11228,17.42938,"{'chr': '12', 'end': 26079892, 'ensemblgene': 'ENSG00000123094', 'start': 25958232, 'strand': 1}",,121660.0
TRAV10,28676,22.75018,"{'chr': '14', 'end': 21826075, 'ensemblgene': 'ENSG00000211784', 'start': 21825472, 'strand': 1}",,603.0
GNB5,10681,18.167933,"{'chr': '15', 'end': 52191392, 'ensemblgene': 'ENSG00000069966', 'start': 52115100, 'strand': -1}",,76292.0
FURIN,5045,18.317945,"{'chr': '15', 'end': 90883564, 'ensemblgene': 'ENSG00000140564', 'start': 90868588, 'strand': 1}",,14976.0
XYLT2,64132,17.641624,"{'chr': '17', 'end': 50363138, 'ensemblgene': 'ENSG00000015532', 'start': 50346126, 'strand': 1}",,17012.0
SCIMP,388325,19.213676,"{'chr': '17', 'end': 5234860, 'ensemblgene': 'ENSG00000161929', 'start': 5208920, 'strand': -1}",,25940.0
FCER2,2208,19.39065,"{'chr': '19', 'end': 7702146, 'ensemblgene': 'ENSG00000104921', 'start': 7688758, 'strand': -1}",,13388.0
SLC16A4,9122,17.650314,"{'chr': '1', 'end': 110391082, 'ensemblgene': 'ENSG00000168679', 'start': 110362851, 'strand': -1}",,28231.0
CA14,23632,17.763256,"{'chr': '1', 'end': 150265078, 'ensemblgene': 'ENSG00000118298', 'start': 150257251, 'strand': 1}",,7827.0
C1orf56,54964,22.53228,"{'chr': '1', 'end': 151051986, 'ensemblgene': 'ENSG00000143443', 'start': 151047751, 'strand': 1}",,4235.0
MTR,4548,17.085209,"{'chr': '1', 'end': 236921278, 'ensemblgene': 'ENSG00000116984', 'start': 236795260, 'strand': 1}",,126018.0
DNAJC6,9829,17.603113,"{'chr': '1', 'end': 65415871, 'ensemblgene': 'ENSG00000116675', 'start': 65248219, 'strand': 1}",,167652.0
DNTTIP2,30836,17.628681,"{'chr': '1', 'end': 93879918, 'ensemblgene': 'ENSG00000067334', 'start': 93866284, 'strand': -1}",,13634.0
NANP,140838,17.719362,"{'chr': '20', 'end': 25624014, 'ensemblgene': 'ENSG00000170191', 'start': 25612935, 'strand': -1}",,11079.0
ADIG,149685,18.792604,"{'chr': '20', 'end': 38588463, 'ensemblgene': 'ENSG00000182035', 'start': 38581195, 'strand': 1}",,7268.0
GABPA,2551,17.654676,"{'chr': '21', 'end': 25772460, 'ensemblgene': 'ENSG00000154727', 'start': 25734570, 'strand': 1}",,37890.0
KCNS3,3790,18.180145,"{'chr': '2', 'end': 18361616, 'ensemblgene': 'ENSG00000170745', 'start': 17877847, 'strand': 1}",,483769.0
STRN,6801,17.61159,"{'chr': '2', 'end': 36966536, 'ensemblgene': 'ENSG00000115808', 'start': 36837698, 'strand': -1}",,128838.0
CRIPT,9419,17.63083,"{'chr': '2', 'end': 46685037, 'ensemblgene': 'ENSG00000119878', 'start': 46616416, 'strand': 1}",,68621.0
CAPN7,23473,17.620111,"{'chr': '3', 'end': 15252916, 'ensemblgene': 'ENSG00000131375', 'start': 15206152, 'strand': 1}",,46764.0
SNRK,54861,17.481243,"{'chr': '3', 'end': 43424764, 'ensemblgene': 'ENSG00000163788', 'start': 43286512, 'strand': 1}",,138252.0
TRMT10A,93587,17.643791,"{'chr': '4', 'end': 99564039, 'ensemblgene': 'ENSG00000145331', 'start': 99546709, 'strand': -1}",,17330.0
FDCSP,260436,21.047329,"{'chr': '4', 'end': 70235252, 'ensemblgene': 'ENSG00000181617', 'start': 70226124, 'strand': 1}",,9128.0
G3BP2,9908,18.186293,"{'chr': '4', 'end': 75724589, 'ensemblgene': 'ENSG00000138757', 'start': 75641849, 'strand': -1}",,82740.0
BTNL9,153579,19.337992,"{'chr': '5', 'end': 181061521, 'ensemblgene': 'ENSG00000165810', 'start': 181040225, 'strand': 1}",,21296.0
CDK7,1022,17.027298,"[{'chr': '5', 'end': 69277430, 'ensemblgene': 'ENSG00000134058', 'start': 69234795, 'strand': 1}, {'chr': 'HSCHR5_2_CTG1_1', 'end': 60595, 'ensemblgene': 'ENSG00000277273', 'start': 17975, 'strand': 1}]",,
