gene,observed_dNdS,expected_dNdS
CASR,1.25,2.33187181883355
GRAMD2,0.0,2.537718569381112
ERMP1,4.0,3.06108749070231
MIR520B,2.0,
GLUD1,2.0,2.6892454389276383
RNF213,2.4545454545454546,2.4405961492677464
DOPEY1,18.0,3.444142479321902
FOXA3,1.0,2.22485272134568
NNAT,2.0,2.0786423681639947
TBC1D31,6.0,3.586630904729865
CTGF,1.0,2.392874293538104
PRELID1,2.0,2.425886378509605
INTU,4.0,3.3264100869717548
PCK2,3.0,2.570668345378618
ACCSL,1.0,2.492336244816636
EXOC4,10.0,2.6783127880095328
ZFP1,1.0,3.341921700380541
MND1,3.0,4.2027472486314705
CCDC27,7.0,2.3296626577467454
TTC30B,3.0,2.6254917841312913
LHFPL1,2.0,2.7455406949293066
FOXC2,3.0,2.026033835332209
CYTH2,3.0,2.118395622783849
EPB41L4B,0.6666666666666666,2.6280033561850282
RNASE10,2.0,2.8316626384310637
SHH,1.0,1.9631258187781262
PRR14,4.0,2.5201732584168433
DICER1,2.3333333333333335,3.3123460222532892
PIN1,2.0,2.3501281690529656
FAN1,2.0,3.4519993987247855
LRRC4C,3.5714285714285716,2.714984777909839
SPANXN3,3.0,3.3100858354115146
HYOU1,3.0,2.4929278930812915
FHOD3,2.5,2.5271809656496065
RPGR,1.0,3.5832864008277587
PRAMEF12,1.0,2.2437373539775685
SLC11A2,1.5,2.655686899725667
POP7,2.0,2.15162897900231
FSD2,4.0,3.0514670855423005
PNMA5,4.0,2.624038165280795
SLC37A4,1.0,2.255122923385696
ENTPD3,2.0,2.606041598954563
RLIM,6.0,3.8756968265872493
WFDC10B,3.0,2.6496069489109018
TMIGD2,1.0,2.3367481905014076
OR8U1,5.0,2.605626554106571
KCND2,3.0,2.6412114446432824
CAMTA2,5.0,2.586241040075565
SH3BP5,0.0,2.5376445396680896
AL445989.1,2.0,2.981056662090556
TPRX2P,0.0,2.484841698832756
ARHGAP30,3.0,2.6616188338041034
PHGDH,5.0,2.2305193333924733
C15orf54,1.0,3.123665191496199
AP5Z1,1.0,1.8710132545102105
DHX8,3.0,2.4914864878881944
RABL6,0.0,2.429102784465926
RNF8,1.0,3.0151481716205923
RNF208,0.5,2.2284364196227027
ADSSL1,6.0,2.163709504939387
ZNF142,2.3333333333333335,2.7311454728295
EGLN1,1.0,2.454947664114502
SUSD2,3.0,2.1424890118031596
DMRTC2,2.0,2.5728314542760744
PCDHGC5,1.0,2.410826104745034
WDR59,2.0,2.6581407206677077
AHNAK,2.2857142857142856,2.1085854546121765
TIMP2,0.0,2.472153161733118
DNAJB14,0.0,3.539756111929681
ERGIC3,2.0,2.350429586127554
CENPW,0.0,2.859820746759863
OR5T1,2.0,2.8105809570639586
MAPK13,4.0,2.094138411584285
TEX10,5.0,3.156469168719904
PLSCR1,3.0,4.1718389175228
HECW2,4.333333333333333,2.9518127127954603
PRCP,5.0,3.0638621983208223
ABCF3,8.0,2.374648194855842
FSCB,3.0,4.104759141778747
ST20-MTHFS,1.0,2.7513030575361874
RP5-1039K5.18,2.0,
RASGRF1,6.5,2.1899519254836233
NAA60,2.0,3.0933608831189505
ADAM21,5.0,3.2798951158586167
ZBTB6,2.0,3.516328131660615
MEI1,5.0,2.27311460998905
VPS25,1.0,2.3626051521824096
GYPB,2.0,3.5663831573472304
C1QBP,1.0,2.4731456233488496
TRAV34,0.0,
CD164L2,2.0,2.4132495193806145
GTF2A1,4.0,3.8930449663783024
CUL5,5.0,3.8279749351977816
POLR1A,2.0,2.4310841976949265
CRIM1,4.0,2.858593280273881
OR9I1,0.0,2.1129883485173115
RUNDC3B,8.0,3.214548399500884
RHOBTB2,2.0,2.273996696099167
ILF3,0.3333333333333333,2.4991133990934187
PCDH15,3.3333333333333335,3.1696018550799923
EXOC8,1.0,2.5265072674666453
ZDHHC19,3.0,2.179327248158763
CYP4A22,2.0,2.44264500510118
MTG2,4.0,2.0381895990230072
PCMTD1,3.0,3.785371048158081
EPS15,3.0,3.4815762284999785
ZBTB7C,2.0,2.2112541870043763
FAM90A1,4.0,2.662352695916629
LSM4,3.0,2.3122612121205868
TRGJ2,2.0,
SLC36A1,2.0,1.9457957902547858
LAD1,0.6666666666666666,2.451532906521588
LILRA4,2.0,2.208240899641202
ATG4B,2.0,2.4985014176358815
NMB,3.0,2.017572741178773
SNAPC2,2.0,2.2940720234521645
CASQ2,5.0,2.9458133266319657
MARCH11,0.6666666666666666,2.6091466239232757
TMBIM4,1.0,2.4777930758073605
CDH24,2.5,2.2627228869525635
MMAA,2.0,3.432847158143519
PPM1H,2.0,2.4596132204961303
CCSAP,2.0,2.738366017302742
TRMT10A,4.0,3.670103456373493
PCDH19,4.0,2.169359624704777
TRMT2A,2.0,2.1926973844842546
SHANK1,10.0,2.1452294188364576
TRPC7,3.0,2.302455776767279
LRRC46,3.0,2.349828158960808
ITPK1,0.6666666666666666,2.0374307198756427
PDE8B,2.6666666666666665,2.7449767207035083
TMC1,1.0,3.102355992238652
CCRN4L,1.0,2.5520545847410796
TST,1.0,2.206676507306835
NARF,3.0,2.4827704582976717
PGM2L1,1.0,3.3110407162387268
KBTBD8,3.0,3.6285079138029923
OLAH,3.0,3.565776725288541
RXRG,7.0,2.67006276644253
CSNK2B-LY6G5B-1181,3.0,2.968750295426529
NRK,10.0,3.391562906265913
RNASEL,1.3333333333333333,2.8387420997616286
ICOSLG,2.0,2.1803168656320056
LDLRAD4,2.0,2.3801474163664054
LAMTOR4,2.0,2.0844178315682043
ANKRD55,2.0,2.8141873223646456
ZKSCAN1,2.0,2.9077980820333638
PTPLAD1,2.0,2.9468903945278435
ATG12,2.0,3.020431883145019
SMYD3,4.0,2.9105668306248846
OTOP2,1.0,2.024685320449526
SLC25A42,1.5,2.0050050301689133
WIPF1,10.0,3.0298618229620677
CDO1,2.0,2.9213719531892486
SFXN4,2.0,2.8168762112515267
CHPF,7.0,2.080238952991489
TBC1D24,2.0,2.041077771970306
FAM220A,3.0,2.924475027801851
GGNBP2,6.0,3.734862342582212
SLC25A52,0.0,3.032917884465186
PRKACG,0.0,2.0843810731317984
PRSS12,1.0,3.03400180587701
KIF3A,7.0,3.8403563212463148
ILDR2,1.0,2.444397318378929
DMD,6.0,2.873720898048168
ACOT6,3.0,3.648624851706007
PNPLA6,5.0,2.077025220182572
SEPT4,3.0,2.5737837748065773
HNRNPR,3.0,3.5679185394036614
TET1,2.3333333333333335,3.344054828507874
APCS,3.0,2.641920564114271
METTL18,2.0,3.4980034134820523
M6PR,0.0,2.5738005214660156
C9orf85,2.0,2.9247381537057398
OR6S1,2.0,2.2899573071718082
CTSB,0.0,2.55421228882345
MIR526A1,2.0,
FAM135B,3.9166666666666665,2.676029803700079
HNRNPA1,2.0,3.5355455720954017
THSD7B,2.2,3.0584627862932443
TBPL2,0.0,3.0366140643350876
CAMK4,0.0,2.8534538947375796
GDPD3,5.0,2.1869883295001933
IL15RA,2.0,2.3146567020607813
TMED9,0.0,2.2406077873472605
FCRL6,3.0,2.674262063422654
ANKRD13C,4.0,3.034489812082552
IPO5,1.5,3.4441885456723016
DUS4L,3.0,3.8732682758345764
PHLDB2,1.0,3.0293725940606206
NOL4,5.0,3.114254363409675
SDK1,1.25,2.226986589761474
GALNT14,2.5,2.404491150485146
SYAP1,3.0,3.127723085227706
HRC,4.0,3.2226438259767054
POSTN,11.0,3.1185602516127253
ROPN1L,0.0,2.5528726285383305
IRF2BP1,3.0,2.20338164911193
WNK3,7.0,3.644215354449469
IRX5,2.5,2.2295856416264255
BCL6,3.0,2.5911047379520453
FASTKD3,12.0,2.9328707125277944
ACVR1B,6.0,2.4919538609983216
VPS52,6.0,2.3570712652498336
NUDT1,3.0,2.2445151141228434
DUSP10,1.0,2.4251095235111664
BANK1,1.0,3.661879144091919
ATP6V1B1,1.0,2.2011024051234696
SPATA2L,3.0,2.072201442769176
ZNF480,4.0,3.6665699212482514
STK38,2.0,3.4251301703876544
PFAS,1.2,2.1853135639625707
RAB13,4.0,2.395102248960465
RAVER2,4.0,3.1726318229551036
NOVA2,2.0,1.948975640012458
NBPF14,2.0,3.0487612545662865
ABHD1,1.5,2.3404427415156026
NUDCD3,1.0,2.6247512358985117
GNLY,2.0,2.350523044744331
ANKHD1,4.333333333333333,3.485438100133123
LTK,2.0,2.2670661387210505
TEX2,3.5,2.7972252507077107
GNAZ,1.5,2.058001069233932
TM9SF4,3.0,2.309901500051627
CDH3,1.6,2.349643243335853
OR4N2,1.0,2.3476856255482748
NMNAT3,2.0,2.4854997939020693
SYPL1,2.0,3.2292921295343797
RNF175,3.0,2.727700686129474
COL4A1,2.0,3.288209468231127
RP11-383M4.6,6.0,
MS4A3,0.5,2.805293563792624
ZFPM2,0.6666666666666666,3.112156661569668
POLR3GL,2.0,2.7987027668154427
DSTYK,5.0,2.5875797570342685
PVALB,3.0,2.498472185341728
ERCC6-PGBD3,1.0,3.3457873834333514
LGALS3,2.0,3.0942331058867487
FAP,5.0,3.6610016522130033
C3orf55,0.0,2.942136560817246
HSD17B6,0.3333333333333333,2.5402738526006865
FAM154A,3.0,2.7914283752721882
CYP24A1,2.0,2.5692709838303056
NLK,2.0,3.375281802017177
MAP3K11,2.0,2.313128802307797
ME3,6.0,2.27415066076678
ATP5J2-PTCD1,2.0,2.163003783588676
TIFA,1.0,3.023796686772276
ZNF620,2.0,3.141909519687539
GRB14,2.0,3.1631635625880166
TIE1,2.5,2.2617097985346577
TRAV40,0.0,
ANK1,0.5555555555555556,2.240209813036891
C9orf40,3.0,2.562896158097474
IL20RA,1.0,2.7332940193381274
TRBV19,2.0,
SNTA1,0.0,2.1170962975347187
CIDEC,1.0,2.208586095149469
INPP5E,1.0,2.0384793801091066
RMI1,0.0,3.9778068034891905
TADA2A,4.0,3.0835128377089056
OFD1,6.0,3.2904599201526477
P4HB,1.5,2.2271609727160264
IL26,4.0,2.9549572323385913
SMIM21,2.0,3.127055273862028
ABHD14B,0.0,2.154530939734631
COQ6,1.0,2.8304125224862644
DLGAP5,3.0,4.002995279997956
POLA1,2.0,3.2949710191888735
THBS4,2.5,2.6401695020637708
OR2M3,7.0,2.6169101058770226
PLCH1,2.3333333333333335,3.012691376069038
CAV3,1.0,2.0322258124945707
EIF2B3,5.0,2.892118226380323
SRC,1.0,2.0909529095538693
ZFAND2A,2.0,3.0619608355226426
GCA,2.0,3.7855712769537306
PSMB10,4.0,2.0168697280979675
PPRC1,6.0,2.8179660512533142
KIAA1522,0.7777777777777778,2.4276378154951463
RPTN,2.5,3.867879006611064
TMEM255A,1.0,2.7017219934527144
TGFB3,4.0,2.3111849041155743
TRAJ56,0.0,
CCDC70,2.0,2.961328833080819
RBM34,3.5,3.1581586924836187
CYB5R4,1.0,3.354153496672497
MYO1A,4.0,2.338570882302752
B3GALTL,1.0,3.1180096845062892
NAAA,2.0,2.3183508853745938
EGLN2,3.0,2.364638865399592
OR2T35,0.0,2.1633965097401675
SI,5.875,4.0478114617400776
DEDD2,0.0,2.0169811243014397
C1orf51,2.0,3.168465125706142
INTS5,3.0,2.417481457893556
PIGO,4.0,2.4830705914373477
NFKBID,2.0,2.1769469427116923
NXPH3,3.0,2.31113880432534
TDO2,5.0,3.1125570404512493
ADRM1,1.0,2.2131178650275007
POLE2,0.0,3.4993024632999026
ALKBH7,1.0,2.000180020656589
CDCP2,0.3333333333333333,2.2336287931130494
SLC2A7,1.0,1.9722215661757783
AC080008.1,3.0,
PRKG2,2.0,3.004329334523392
RRNAD1,2.0,2.4982831103150045
SH2D3A,3.0,2.19092801822131
CYP7B1,2.0,3.0225213697012143
ST18,2.8,3.1614794065206158
TRBV5-5,3.0,
PRAMEF4,2.0,2.407886847456936
BHMT2,4.0,3.010387179185432
ATG14,1.0,2.864674619216771
CCDC121,3.0,2.928970811635559
NUP50,0.5,3.0741783265753124
NANP,3.0,3.0496599655255836
PSKH2,1.0,2.872492070902199
BDKRB1,1.0,2.0639425840537196
RCOR2,3.0,2.4209240655252233
CPA6,5.0,3.1512139477451906
SF1,5.0,2.763180455064075
ZNF793,2.0,3.2832946955945155
MARK4,0.8,2.1284708501672696
POFUT2,1.0,2.3485546010107328
DHODH,7.0,2.226109001669622
OTX1,2.0,2.4160591188177034
TAMM41,2.0,2.6670401942681186
LDHC,5.0,3.401888045384803
RHOBTB3,0.5,2.053612588224014
RP1,4.833333333333333,3.597586352886293
CCDC47,4.0,3.314661303498641
TFAP2A,4.5,2.2331791459175547
IFLTD1,4.0,3.7608846365800446
HAX1,2.0,3.2258249012605282
AMOTL1,5.0,2.6320946670976464
ZNF777,3.0,2.3367803690287836
SYNE4,2.0,2.550446628098973
TNNT1,3.0,2.4649074003502713
TSR3,3.0,2.1703736362636734
CLDN22,2.0,2.542295353596594
CELSR3,8.0,2.298538757513362
EFEMP2,1.5,2.4264984624417756
CRHR1,3.0,2.052034233144354
INADL,11.0,3.284345629730724
SLC22A3,1.0,2.407758482032517
PLAC1,4.0,3.0211400874569576
NGLY1,1.0,3.359433406281587
CHCHD2,4.0,3.083126418143959
PDHX,4.0,3.188532188003641
TIMM9,2.0,3.6124730246977657
B3GAT3,2.0,2.1874324082002214
BAGE2,11.0,
AMN,2.0,1.9382514463218414
OTOP3,0.0,2.7033111827570275
FEZ1,4.0,2.5992789990704064
TBX2,3.0,2.143231834372605
BTNL9,5.0,2.3338611153555204
STX12,0.3333333333333333,2.8543856467999738
AMPD3,2.0,2.3551149879455058
JADE3,6.0,3.013705092784238
ALCAM,5.0,3.2094980099670685
KIAA1958,1.0,2.6063987070943138
PMEPA1,0.0,2.1538351055020453
PROM2,5.0,2.0130432031037575
AC005307.3,3.0,
APOBEC2,0.0,2.3606221809970935
TC2N,1.5,3.5745047433499098
KAT2B,2.0,2.8820099272504303
ZNF500,2.0,2.3570297398983744
TCEB3B,2.0,2.6956041627442
KRT28,4.0,2.7032400514489403
AADACL3,1.0,2.5774499409931138
YWHAQ,2.0,2.625402920356156
ZC3H13,5.0,3.9062782210315636
HMG20B,4.0,2.1691326167415697
CNGA4,2.0,2.2728306283962603
FOXE1,0.0,2.146411613572706
VAV3,1.0,3.24504065152724
CRISP3,2.0,3.476472620275511
SERPINB10,3.0,3.0592152693018893
TSSK2,5.0,2.200363202134087
TMEM41A,2.0,1.89033801091292
CCDC146,1.0,3.1836448495829197
KMT2A,5.0,3.1650026814169987
LRRC37A,4.0,2.8795421014296054
PRELID2,2.0,3.012204239566061
ENTPD4,2.0,3.0427116395563583
HMGCS1,3.0,3.596580618066814
KIAA1324,1.0,2.5975548581833845
EXO1,3.0,3.417650989325272
AL121753.1,2.0,
PPP1R2P4,2.0,
SLC38A1,1.0,2.7449910747542314
GFM2,2.5,3.407653811264551
LEKR1,4.0,4.195791988010186
LPAR1,6.0,2.6688405516683336
TMEM132D,2.4,2.458324964747324
SYCN,1.0,1.9722184609359337
COLEC11,1.5,2.2857197978846857
SERPINA5,6.0,2.2342444318410757
SLC19A3,4.0,2.598397688132237
TMEM100,2.0,2.449309293244288
ZNF93,5.0,2.802129034707734
SLC18A3,0.5,1.905234144366433
NMNAT1,5.0,3.2775284008303855
C3orf20,2.0,2.3517755531867097
NEUROG1,2.0,2.131160290906802
PTRF,0.0,1.9045859656943975
RLBP1,2.0,2.3175925216562843
HAL,7.0,2.6451864008885972
OR7D4,3.0,2.094049800324315
GRM7,8.0,3.764880336115504
SRD5A3,1.0,2.3576400108391597
FST,2.0,2.6192481202767475
STARD10,2.0,2.27524035370387
PGF,2.0,2.1794796449326013
OGN,3.0,3.032476821626208
FDX1,2.0,2.57496396615352
ENG,2.0,2.1394383831477577
BANP,1.0,2.265582473769855
GIPC1,3.0,1.9882618263189902
AK8,0.0,2.243259551290932
FOSB,2.0,2.3104195928232567
SSX5,3.0,3.1426118843679625
GGT5,1.0,2.0799239303979564
TMEM92,2.0,2.2502596112841378
ALG14,1.0,2.7426298137460763
SLC30A2,5.0,2.2012089509661537
GPR65,3.0,2.9289118850167024
PVRL1,2.0,2.2244452840925177
PRICKLE2,3.0,2.6557875579714847
KRT33A,4.0,1.9909823111920915
RRP7A,3.0,2.3272425634846434
TBC1D17,4.0,2.131416596291321
C8orf86,2.0,2.8035205536579477
RAB43,2.0,2.0743997364431443
TLN1,7.5,2.511575292342915
BHLHB9,6.0,3.6183820115504606
SLC9B1,3.0,3.6368995219380857
NOXO1,3.0,2.076309662713673
OTP,2.0,2.111609535821059
EDA,4.0,2.253503195606009
FAM212A,2.0,2.794098635023548
TMEM198,5.0,2.0234321463227505
TFPI,3.0,3.5204570415756318
IFNW1,3.0,2.6501589296814156
NCOA1,1.3333333333333333,3.4099089421062123
ASAP1,11.0,2.838343634709134
TXNRD3NB,2.0,2.7677805112739935
ADARB1,2.0,2.451145814000988
LNX2,5.0,3.151542985437047
HNRNPA2B1,5.0,4.327968957558892
OR6B3,1.0,1.8609208881184183
STAG2,1.3333333333333333,3.819128935965221
RFPL3S,2.0,2.8291522946405006
RBM12,3.0,3.573291005396162
OR1G1,2.0,2.2702896983432734
APP,7.0,2.83411989242097
NPTN,0.5,2.494126962242278
SLC25A43,3.0,2.382277079234669
DERL1,0.0,2.9609200728504477
ANTXR2,4.0,3.140508206311026
PGBD4,0.0,3.2825400264241402
DCAF12L2,2.3333333333333335,2.067782787792738
OR8S1,5.0,2.2038792145096275
USP21,2.0,2.5511289139065574
TRGV2,1.5,
KRT26,5.0,2.918084569371558
RP11-510H23.1,5.0,
TTC31,3.0,2.662174223681562
CCDC102B,5.0,3.3919392657668808
SLC2A5,1.0,2.0065237138788747
CHRM4,1.0,2.0035778136882394
GRM8,2.3333333333333335,2.936849847513626
ARMC12,2.0,2.1389145172480615
C8orf59,3.0,3.735967414661918
NUP43,2.0,3.9506184919466056
HOXD8,4.0,2.8907678377566213
SOHLH2,1.5,3.014748145784991
FZD6,6.0,3.543082366427071
FETUB,1.0,2.6864162864543997
KLHDC8B,3.0,2.4562088036385266
BDH2,0.5,3.032903485066771
ITGAV,1.5,3.3404338704320478
UBXN6,1.5,2.0206394920926907
DNAJC14,10.0,3.088986574376379
ZNF525,4.0,3.654981907231303
UFSP2,4.0,3.0241589121511705
ROBO2,16.0,3.268355626430603
ITGB3,5.0,2.459285623504586
ALDOC,3.0,2.453114918646822
LYPD3,5.0,2.2924772757241643
ZSCAN20,2.5,3.0536622009038545
VPS11,5.0,2.460904515011655
L1CAM,2.5,2.236529722327466
LPA,3.3333333333333335,3.1790552156626655
SBK1,3.0,1.9365325196029188
SSTR4,2.0,1.8589465091712245
DENND4A,3.0,3.796686975611728
SMG5,0.75,2.482423660962671
HUS1B,1.0,2.051696325757997
HN1L,1.0,2.9620023746158957
TOP3A,4.0,2.65815949423171
FOXI1,6.0,2.2550039684158234
SPPL2C,4.0,2.153636284665978
SLX4,2.0,2.5924349836701226
MTCP1,0.0,3.1517660532909977
IGLV7-43,1.0,
C5AR2,0.3333333333333333,1.9426472654806581
MYL1,1.0,2.6744885023021356
RPL31,2.0,2.7194872575891744
MRPS15,5.0,2.550639070289345
PPM1M,3.0,2.3288033613274957
PRKD2,3.0,2.207628344865903
KLHL13,1.0,3.218612877346595
ZNF292,3.25,2.241151071665089
EFCAB14,1.0,3.142977497841998
AQP9,3.0,2.7739059259023615
PRAF2,0.0,1.978980198224307
COG1,2.0,2.5085770057920933
OR11G2,2.0,2.520306725545106
PDS5B,6.0,3.6936465034232073
PMCH,2.0,3.6042911476650787
PCGF5,2.0,3.6871262478357667
TMED6,2.0,2.988393753922472
SUCNR1,3.0,2.634169037101921
AMACR,3.0,2.6841619120526143
CYSLTR1,3.0,2.9433920165420164
GRIK3,1.3333333333333333,2.188038600975301
CWH43,2.0,3.149406695397915
MIR122,2.0,
COTL1,2.0,2.0760215513582243
MS4A4E,2.0,3.2568531820980486
MUC13,4.0,3.354909541077648
GATA1,1.0,2.3150557846314435
MIR30D,2.0,
MCAM,1.0,2.210903006014768
BMI1,2.0,3.5576026596467267
HLA-G,1.0,2.281614102549788
IGKV1-12,2.0,
PTER,1.0,3.0474262395423652
PAPD5,3.0,2.7598882914468645
NDUFAF6,2.0,3.7168063502535467
AKAP6,3.75,3.2903630947846962
PDGFA,1.0,2.0643352807013855
ZCWPW1,3.0,3.116991997272791
GPR64,5.0,2.7407550208713567
TM9SF2,1.0,3.161294723256288
UBA1,1.5,2.3804703428517575
ACOXL,5.0,2.629824529796915
RAB39B,1.0,2.586671165053853
PROCA1,3.0,2.6723300059044908
SOCS2,1.0,2.7132884355602944
TRPM2,2.6666666666666665,2.0520997357336457
FAM194A,5.0,3.065176752528538
MLH1,2.0,2.8477579856579434
RP11-80F22.9,2.0,
PSME4,2.0,3.4122068283490123
NUAK1,1.0,2.458889367789082
SLC25A25,3.0,2.1859417721512635
TAP1,2.0,2.2665528698139954
KIFC3,2.0,2.0862750470369873
AKNAD1,4.0,3.3122213915608225
KIAA0141,3.0,2.6460140853884626
FHOD1,2.5,2.265901574186121
XPO1,3.0,3.7364892306241906
PANX3,0.0,2.250141832173531
CD109,2.0,3.2543132443209597
ZCCHC10,0.0,3.353677079952295
ELMOD3,2.0,2.493013236445913
SEMA6A,1.0,2.5750982234892277
LZTFL1,4.0,3.138598632023375
TDRD1,1.75,3.580323472888986
TRAV10,1.0,
FAM169A,3.0,3.679938876973358
WNT3A,0.0,2.235784702925479
LRRC23,5.0,2.4180320110691658
GLTSCR1,3.0,2.0293570973685533
WNT8B,3.0,2.3545944853988376
ANKRD6,6.0,2.759043330389283
BOK,2.0,1.9014397769718612
ACTN1,3.0,2.276078704083453
CTD-2090I13.1,2.0,
OR52N4,8.0,2.5694336551648784
POPDC2,3.0,2.381873444175339
PIWIL2,2.0,2.9084000640145025
DNAJC21,5.0,3.549439381088867
JUNB,1.0,2.0230963343996518
DGKE,4.0,2.9576627584018365
ATP6V1B2,3.0,3.0443519768942333
AQP4,2.0,2.8948850527802588
ANKRD34A,4.0,2.3757359747166817
TMEM138,5.0,2.1677618463721378
TMEM170A,3.0,2.2375700520494424
TMEM119,2.0,2.1253380135916666
SAA4,1.0,2.958324683949988
CAPRIN2,4.5,3.4133052085706184
CLEC14A,4.0,2.3848854557937846
MSRA,3.0,2.625398620880815
REPIN1,2.0,3.054940169698232
ZKSCAN3,1.0,2.937421452546931
ITFG2,1.0,2.402351341253661
SULF1,15.0,2.9943011589658544
PHKB,2.0,3.1771504449418884
TTLL7,0.0,3.5048362461380886
EXT2,5.0,2.6653223830427617
CTSO,2.0,3.008616849354615
KCNE3,1.0,2.478189305223926
OR10C1,0.2,1.9835933943133859
ABCB1,4.333333333333333,3.0465395942288613
DEFB119,2.0,2.4586332334256635
BIN2,4.0,2.7828542526491646
FIZ1,2.0,2.1016855251373316
TRPS1,7.0,3.1050990694824754
LRRC16B,3.0,2.705498648901121
ZFAND6,4.0,4.08599653658785
PROM1,3.0,2.789022959151391
ATP2A2,5.0,2.9318609446283346
MUM1,0.0,2.460130253785073
RAB40A,2.0,2.155279108241828
FCRL3,1.75,2.668217469522785
RHO,0.5,2.0658743575761114
OBSCN,2.5454545454545454,2.1647490876808857
C4orf21,5.0,3.6642947530309016
PDZD7,2.0,2.118826625048539
MMP20,7.0,2.93466297699338
PAQR4,2.0,2.0076330241341367
TIMM22,2.0,2.6199609669640376
RBBP6,5.0,3.7439409514359427
HDAC8,3.0,2.6699381990113276
PSMB4,2.0,2.68588977844119
SARS,2.0,2.5303826849960647
PTENP1,6.0,
COPG1,1.0,2.373911202537247
ZBTB49,7.0,2.9306335293717316
DOT1L,2.25,2.123651436879624
MRGPRF,2.0,1.7875606293126705
GRP,1.0,2.4611519640705652
PPP1R3D,3.0,1.9922038782983238
ZC2HC1C,3.0,2.894723077290676
SSTR5,2.0,1.7636261550519248
SCARA5,4.0,2.05578586386342
RAB1A,2.0,3.4265767428178897
HOXB3,0.0,2.2675422023628675
PIDD,0.75,1.9654028148371434
DDX27,5.0,2.534637584187467
FZD4,2.0,2.6150545867917248
SRR,3.0,3.2358073062448973
PAX4,1.0,2.5466333396629013
SLC7A8,2.0,2.1714402947882823
TPSD1,2.0,2.0420055191620343
MED26,3.0,2.244881936888273
FAM53C,3.0,2.5529449271288494
AKAP10,1.5,3.238331057764966
AGBL2,6.0,3.166523131423609
ALOX15,0.0,2.299512317476825
RAB1B,2.0,2.171395244993021
CACUL1,0.0,2.9349948991425183
CLDN2,2.0,2.4697751269627886
IGHV2-70,3.0,
COPE,2.0,2.0411526481160953
COL6A3,2.1,2.4933131485978213
ST3GAL4,2.0,2.624569155732756
IGHV4-31,2.0,
CHIAP2,2.0,
C8orf47,2.0,3.5986506595970926
OR52E6,1.0,2.5682865296572746
SDC3,4.0,2.202984787742567
HEPACAM2,5.0,2.8360295208723727
FAM134C,3.0,2.146857304978859
TRAV3,1.0,
DESI1,3.0,2.18613656809308
XPNPEP1,3.0,2.7318943784769716
COLCA1,2.0,3.1661121864600634
VIPR1,2.0,2.133348780602473
PXN,1.0,2.247649518482638
ZNF436,5.0,3.5184103371800637
GLIS1,2.0,2.1716474262457113
LACTB,2.0,2.922835285262026
SEPHS2,6.0,2.4852232301718944
CIB3,0.0,2.342463733806299
PTBP1,2.0,2.035202998121207
CHST11,4.0,2.2907096035708956
GAL3ST4,6.0,2.41253850902639
CP,6.0,3.4310265725122338
MIR517B,3.0,
TBP,2.0,3.196732897265106
RNF185,3.0,3.0512847220786474
GPD1,1.0,2.3582521942259502
CYB5D1,3.0,2.155561623847035
CSNK2A1,5.0,3.180936459788712
TRIM62,2.0,2.0719639157253864
SETBP1,4.0,2.857262558143154
TNFRSF19,5.0,2.8358604400030782
GRIA2,4.666666666666667,3.118421896269085
ANGPTL1,3.0,3.2756204995443907
HDAC9,4.0,3.2280844012737937
METAP2,4.0,3.9453872548608264
MINOS1-NBL1,2.0,2.3941391880777725
GRID2,2.75,3.06974037731232
EPHB1,1.6,2.533100921366652
OR4S2,5.0,2.736693614021443
VCX,3.0,2.620675766159782
FAT3,6.285714285714286,2.693684552781564
PRRT1,4.0,2.2112943386773427
MTRF1,0.0,3.399091955012737
SLC43A1,0.5,2.0982378885895807
OR5AK2,2.0,2.863023556099184
ARL5B,3.0,3.3959739068710455
STK19,5.0,2.4454353121577332
PRDM5,1.5,3.3311703885735837
DSCAM,2.5,2.512545537212671
PHF21A,2.0,2.950136386139361
ATXN7,3.0,2.788001630534562
HOXC11,2.0,2.169793918009113
GABRA5,2.5,2.3738197770747758
GCNT4,4.0,3.122579744186638
LCE5A,3.0,3.2155267006835446
DIRAS1,1.0,1.8932113578860077
PQLC2,0.0,1.8428860433352277
GNL3L,6.0,2.561978416471419
ZNF329,0.6666666666666666,3.314556470186752
MFSD4,2.0,2.011672032538322
CACYBP,4.0,3.2335430699693988
PTGER2,2.0,2.9937421123077863
AMPH,5.0,2.9064468793513263
ADCY7,0.5,1.9983663289095401
OSCAR,3.0,2.162560195075253
KCNJ2,2.0,2.731321015576829
PPP1R18,4.0,2.6010734194450356
ALAD,3.0,2.4199812857139236
COQ10A,4.0,2.631138858140038
KIF5A,1.0,2.4297843537534307
RB1CC1,7.0,3.811020547905151
SYT16,3.5,3.3191220395980072
PMPCA,6.0,2.9114152454039828
WIF1,0.5,3.141825368149199
SRRM1,3.0,3.356893649463416
TEX33,2.0,2.690974737827058
PCDHAC1,6.5,2.54506324728508
E2F7,3.0,3.035689032182211
HIST1H1C,2.3333333333333335,2.442723328325288
IKZF1,2.0,3.0914271398599507
CCDC90B,2.0,3.392926379692358
EXOSC9,4.0,3.638739686727807
RP11-565P22.6,2.0,
SLC25A36,3.0,3.380239948459121
LIMA1,4.0,3.281443225482189
DLL4,2.0,2.401896100391539
SEL1L2,16.0,3.2634118081562002
ZNF814,2.0,2.5701000097429647
NBPF22P,4.0,
